"","id","team","manager","jobTasksSDSA","jobBalanceSDSA","jobPaySDSA","jobRecognitionSDSA","jobAdvancementSDSA","jobCoworkersSDSA","jobManagementSDSA","salary","tenure","age","genderFM","degreeBMP","citizenNY"
"1254","F569E","Finance","Z5080X",4,1,6,5,6,3,3,101250,7,33,2,3,2
"1255","J172N","R&D","V4203Y",1,2,2,3,2,5,4,56403,4,29,2,2,2
"1256","G769W","Finance","Z4040W",2,3,4,3,3,4,3,147934,2,39,2,3,2
"1257","B356C","DSI","Y7924Z",1,3,2,3,2,4,5,65707,6,38,2,3,2
"1258","D871Q","Finance","Z5440X",5,2,7,6,7,3,3,70365,6,34,2,3,2
"1259","L271M","Finance","V1626X",4,5,5,6,6,7,NA,54512,5,35,1,2,2
"1260","S900E","Finance","Z5080X",2,4,3,4,3,6,5,54358,0,44,1,1,2
"1261","U136H","R&D","X8503X",4,1,5,5,5,4,3,54702,6,38,2,2,2
"1262","Y948E","R&D","W6837Y",2,3,3,4,3,5,4,57540,5,51,1,2,2
"1263","G833F","Finance","W7052V",2,3,3,4,3,5,5,162504,10,44,2,3,1
"1264","S838X","R&D","W6837Y",5,5,6,6,6,6,7,55916,7,35,2,2,2
"1265","U684X","Health","V3988Z",1,4,3,2,3,5,6,75533,10,52,1,1,2
"1266","A609Z","R&D","V4203Y",5,2,7,7,7,3,3,105538,7,31,2,3,2
"1267","O673Q","R&D","X8503X",5,2,7,7,7,4,3,117968,3,28,2,3,2
"1268","E145E","R&D","X2508W",2,4,4,4,3,5,5,46047,3,42,1,1,2
"1269","X328D","R&D","X2508W",4,5,5,7,6,7,NA,120392,4,51,2,3,2
"1270","B293R","Finance","Z4040W",5,2,7,5,6,4,3,45450,3,41,1,1,2
"1271","F378E","DSI","Y7924Z",1,2,3,1,2,3,4,128790,1,48,2,3,1
"1272","W320L","Finance","Z5080X",3,3,4,5,5,4,4,77412,8,36,1,3,2
"1273","W469W","Health","Y9874X",5,5,6,6,7,7,NA,53329,4,45,2,1,1
"1274","V789O","Health","Y9874X",1,1,2,2,2,3,2,73979,3,46,2,3,2
"1275","P756S","DSI","I511L",5,5,7,7,6,6,NA,80017,10,41,2,2,2
"1276","P782Y","Finance","Z5440X",5,2,6,6,7,4,NA,71559,9,43,1,1,2
"1277","X214U","Health","X3361V",5,2,7,6,6,4,2,59173,0,27,2,2,2
"1278","K996K","Ethics","V5401Z",5,3,6,7,6,5,5,167799,8,53,2,3,2
"1279","A416E","Finance","Z5440X",5,2,6,7,7,4,4,47845,7,27,1,1,2
"1280","W885T","DSI","Y7924Z",5,2,6,7,7,4,4,73963,8,36,1,1,1
"1281","M929L","Finance","V1626X",3,3,4,4,4,4,5,57712,4,41,1,2,2
"1282","I807F","Health","X3361V",4,1,5,6,5,1,NA,53153,1,48,1,1,1
"1283","O947A","Finance","V1626X",5,1,7,7,6,2,2,73997,8,48,1,1,2
"1284","O950J","Health","X3361V",3,2,4,4,5,3,3,50074,7,55,1,1,1
"1285","I723O","R&D","W6837Y",5,3,7,7,7,5,6,56176,0,40,1,2,2
"1286","E367C","Finance","V1626X",2,5,3,4,4,6,6,50213,2,38,1,1,2
"1287","Z392I","R&D","W6837Y",1,1,3,2,3,2,3,56132,0,39,1,2,2
"1288","N930Y","Finance","V1626X",2,2,4,3,3,4,4,78958,9,45,2,2,1
"1289","M170Q","Finance","Z5080X",1,3,2,3,2,3,4,104256,2,46,2,3,2
"1290","X477B","R&D","X8503X",2,4,4,3,4,5,6,124543,8,52,2,3,2
"1291","H227U","Ethics","W4935V",3,2,5,4,5,4,2,48295,5,30,2,1,2
"1292","Y799F","Health","X3361V",5,4,6,7,6,5,NA,79374,0,39,2,3,2
"1293","C911E","Ethics","V1748V",1,1,3,2,2,2,3,54312,7,47,2,2,2
"1294","X654C","Health","Y9874X",1,3,2,3,2,4,4,123809,6,28,1,3,2
"1295","B265S","Health","V3988Z",2,1,4,4,3,2,3,64223,8,35,1,1,2
"1296","W133T","R&D","X8503X",4,5,5,5,6,7,7,109352,6,37,2,3,2
"1297","A161R","Finance","W7052V",5,4,6,6,7,6,NA,71252,8,35,1,1,2
"1298","U450S","Finance","Z4040W",2,2,3,3,3,4,4,72753,8,51,1,1,2
"1299","R755E","R&D","V4203Y",1,5,3,3,3,7,6,57008,3,50,1,2,2
"1300","K172N","Finance","Z4040W",3,5,5,5,5,7,6,76245,6,42,2,3,2
"1301","R997T","Ethics","W4935V",5,4,7,6,6,6,NA,135756,9,46,1,3,2
"1302","H497R","Health","Y9874X",2,2,3,4,3,4,3,146200,0,39,2,3,2
"1303","F794A","R&D","V4859W",2,4,4,3,4,6,5,80658,8,49,1,2,2
"1304","Q681O","Ethics","V1748V",1,5,3,2,1,6,6,66774,5,34,2,3,2
"1305","H194I","Finance","Z4040W",1,3,3,4,2,5,4,73268,0,27,1,3,2
"1306","R481E","R&D","V4859W",2,4,3,4,3,7,5,118210,1,29,2,3,2
"1307","C450D","Health","V3988Z",3,3,4,4,4,5,4,67174,1,39,2,3,2
"1308","C926M","R&D","W6837Y",5,3,6,6,7,5,NA,53414,5,29,1,2,1
"1309","V378W","Finance","Z5080X",2,4,3,3,3,5,6,76577,9,41,2,2,2
"1310","N454C","Health","X3361V",5,5,7,6,6,7,NA,52414,0,44,1,1,2
"1311","B762I","DSI","Y7924Z",2,5,3,4,3,6,7,49522,1,32,2,1,2
"1312","F420U","Finance","W7052V",4,3,6,5,6,4,NA,54465,0,36,2,1,2
"1313","B102F","Finance","Z5440X",2,1,3,4,4,3,3,52666,6,27,1,1,2
"1314","X637N","Finance","Z5440X",5,5,6,6,7,6,6,50112,3,54,1,1,2
"1315","Z172D","R&D","V4203Y",4,1,6,6,6,3,3,58237,0,54,2,2,2
"1316","E905A","Ethics","W4935V",2,1,3,4,4,3,2,54646,7,23,1,1,1
"1317","V795Y","Finance","V1626X",3,3,5,5,4,5,5,55752,0,29,1,2,2
"1318","V146F","Finance","Z5080X",3,2,5,4,4,4,4,135446,6,38,1,3,2
"1319","R683O","Finance","W7052V",5,4,7,7,6,6,6,71797,10,32,1,1,2
"1320","W776V","DSI","Y7924Z",4,4,5,6,6,5,5,137417,10,49,2,3,2
"1321","E858J","R&D","V4859W",1,4,2,2,2,6,6,51514,2,27,1,1,1
"1322","T616X","R&D","X8503X",3,3,4,5,4,4,5,58639,3,22,1,2,2
"1323","Y952N","DSI","Y7924Z",3,4,5,5,5,6,6,117345,1,45,2,3,2
"1324","W359Q","Ethics","V5401Z",4,3,6,5,6,5,5,56696,2,32,2,2,1
"1325","H154R","R&D","X8503X",1,3,3,2,4,5,4,74321,3,53,2,3,2
"1326","L388A","Health","X3361V",3,5,6,5,5,7,7,62765,9,28,1,1,2
"1327","P672U","Ethics","W4935V",2,3,3,5,3,5,5,68722,8,33,1,1,2
"1328","A635R","Finance","Z5080X",1,5,2,3,2,7,7,47711,3,31,1,1,1
"1329","W956F","Finance","V1626X",2,2,3,3,4,4,NA,58807,6,24,2,2,1
"1330","U108Z","Ethics","W4935V",2,5,4,3,3,7,NA,143835,8,31,2,3,1
"1331","X952F","R&D","V4203Y",1,3,2,2,2,4,5,133581,0,52,2,3,2
"1332","W192D","R&D","X2508W",4,3,5,6,6,5,5,54511,5,35,2,2,2
"1333","X603T","R&D","V4203Y",2,2,3,3,4,4,3,80940,9,51,2,2,2
"1334","Z317F","Ethics","V1748V",4,4,5,5,6,6,NA,73812,10,26,2,2,2
"1335","M309R","R&D","X8503X",1,3,3,3,2,4,NA,71824,1,45,2,3,2
"1336","D677S","Finance","W7052V",1,2,2,2,2,4,4,58118,7,28,1,2,2
"1337","C325V","Finance","Z4040W",2,2,3,3,4,4,3,54192,4,39,1,2,2
"1338","C435W","R&D","X2508W",1,2,3,2,3,3,4,65091,8,49,2,1,2
"1339","K232F","Finance","Z5080X",4,3,5,5,4,4,4,82985,10,50,2,2,2
"1340","C962F","DSI","Y7924Z",3,3,5,4,4,5,4,144871,9,38,2,3,1
"1341","Y105P","DSI","Y7924Z",3,5,4,5,5,7,7,54193,0,48,2,1,1
"1342","O294F","Ethics","V5401Z",2,1,4,4,3,2,3,60603,3,55,2,3,2
"1343","G770R","R&D","X8503X",5,3,6,7,6,4,4,58024,4,54,2,2,1
"1344","H813M","Ethics","V1748V",3,4,4,5,4,6,6,72465,3,26,2,3,1
"1345","S851T","Finance","V1626X",3,5,4,4,4,6,NA,74361,1,23,2,3,2
"1346","V878C","Finance","W7052V",2,3,3,3,4,5,4,58012,7,31,1,2,2
"1347","T140C","Ethics","V1748V",3,1,4,5,5,2,2,53667,5,33,1,1,1
"1348","Z797N","Finance","V1626X",1,2,2,2,3,4,3,57652,1,38,2,2,2
"1349","N185M","Finance","Z4040W",2,1,4,3,3,3,2,121651,10,25,2,3,2
"1350","U415Y","Ethics","W4935V",2,3,3,3,3,5,5,68786,10,25,2,1,2
"1351","R940B","Finance","Z5080X",2,4,4,3,4,5,5,46226,0,33,1,1,2
"1352","J657D","Finance","Z5080X",3,3,5,4,5,5,4,54520,4,23,1,2,2
"1353","W522D","R&D","V4859W",2,5,4,3,4,7,7,55124,7,35,2,2,1
"1354","O504T","Health","V3988Z",2,3,3,4,3,4,4,146439,3,31,2,3,1
"1355","N106J","DSI","Y7924Z",3,5,5,4,5,7,6,54879,1,44,1,1,2
"1356","W518A","Ethics","V5401Z",2,4,4,3,3,5,5,90495,0,55,2,3,1
"1357","H701A","R&D","V4859W",2,2,3,3,4,5,3,58737,7,39,1,2,2
"1358","T738U","R&D","V4203Y",2,1,4,3,4,3,2,54105,0,34,1,2,1
"1359","W995Y","R&D","X2508W",2,3,3,4,4,4,5,76949,8,23,2,2,2
"1360","R200Y","Finance","Z5440X",3,1,5,4,5,2,2,138650,2,28,2,3,2
"1361","I896E","Finance","Z4040W",3,3,4,4,4,4,5,94545,6,55,1,3,1
"1362","J203P","Finance","Z5080X",2,4,3,4,4,5,6,96772,10,24,2,3,2
"1363","X842G","R&D","W6837Y",4,2,6,6,5,4,4,80525,9,45,2,2,1
"1364","D148J","Ethics","V5401Z",5,1,7,6,7,3,3,69224,10,22,1,1,2
"1365","S348B","Finance","Z5080X",2,2,4,3,3,4,3,66934,8,28,1,1,1
"1366","L953G","Finance","Z5080X",3,3,5,4,5,4,3,81690,8,22,1,2,2
"1367","V519N","Health","V3988Z",3,5,4,4,5,6,7,79339,8,40,1,2,2
"1368","P785Z","Finance","V1626X",4,4,5,6,6,6,5,139111,5,26,1,3,2
"1369","S370A","R&D","V4859W",1,5,2,3,2,7,7,49148,0,25,1,1,1
"1370","H731F","Health","V3988Z",5,3,7,7,6,5,5,58366,5,37,2,2,1
"1371","K836H","R&D","V4859W",5,3,7,6,6,4,4,52639,2,42,2,1,2
"1372","N875K","R&D","X2508W",4,5,6,5,5,7,NA,47206,0,42,1,1,2
"1373","J802D","Health","V3988Z",3,3,4,5,4,5,6,64660,10,46,1,1,1
"1374","B406J","Health","X3361V",1,4,2,2,3,6,6,56999,6,41,1,2,2
"1375","R506X","R&D","X8503X",2,4,3,4,3,5,5,123770,2,24,2,3,2
"1376","F938C","Finance","Z5080X",2,1,4,4,3,2,3,49302,6,32,1,1,2
"1377","T787O","R&D","X2508W",5,2,6,6,7,4,3,51375,2,36,1,1,2
"1378","E106F","Ethics","V1748V",1,5,2,2,2,7,7,73937,9,33,1,2,2
"1379","O978D","Health","X3361V",2,5,4,3,3,7,NA,135214,7,40,2,3,2
"1380","V631O","Finance","Z4040W",3,3,5,4,5,5,5,83186,5,34,1,3,2
"1381","K611K","R&D","V4203Y",4,2,5,6,6,4,3,75993,9,34,1,2,2
"1382","P620S","R&D","V4859W",3,2,4,5,4,4,3,78113,9,48,1,2,2
"1383","J499O","R&D","X8503X",5,4,7,7,7,6,NA,52456,6,32,1,1,2
"1384","Y531L","R&D","W6837Y",5,3,7,7,7,5,5,66442,10,42,1,1,2
