"","id","team","manager","jobTasksSDSA","jobBalanceSDSA","jobPaySDSA","jobRecognitionSDSA","jobAdvancementSDSA","jobCoworkersSDSA","jobManagementSDSA","salary","tenure","age","genderFM","degreeBMP","citizenNY"
"1251","A192M","DSI","I511L",1,6,3,2,3,7,5,59694,5,33,2,2,2
"1252","Q283Y","Finance","Y7685W",7,7,7,7,7,7,7,134589,4,48,1,3,1
"1253","U824R","R&D","V4497X",6,2,7,7,7,4,4,109535,7,36,2,3,2
"1254","C372F","DSI","V8472W",6,4,7,7,7,5,5,77569,10,22,2,2,2
"1255","H708A","Health","Z4101Z",5,5,7,6,6,5,NA,75934,1,52,2,3,2
"1256","H709L","Health","W8102W",3,4,5,4,4,5,6,59755,6,35,1,2,2
"1257","G985Z","Finance","Z7298V",4,3,5,5,6,5,NA,50184,1,36,2,1,1
"1258","Z426G","DSI","I511L",7,1,7,7,7,3,0,149891,2,54,2,3,2
"1259","G119J","Health","W8102W",2,5,3,4,3,6,6,162461,10,32,2,3,1
"1260","T911P","R&D","V4497X",1,6,2,1,2,7,7,76507,5,22,2,3,2
"1261","M732V","Ethics","W7742X",7,6,7,7,7,7,7,107234,6,53,2,3,1
"1262","Q904W","Health","W8102W",4,4,5,6,6,6,NA,52232,3,47,1,1,2
"1263","L463X","Finance","Y4468Y",5,7,6,7,7,7,7,54832,4,24,2,2,2
"1264","F225J","R&D","X8066X",7,3,7,7,7,4,NA,54988,2,33,1,1,2
"1265","J759T","R&D","Z2464Y",1,1,2,3,3,4,3,58053,1,32,1,2,2
"1266","V407X","Finance","Z7298V",6,4,7,7,7,5,NA,118689,0,41,1,3,2
"1267","R149T","R&D","X8066X",6,2,7,6,7,2,4,54953,4,45,2,2,2
"1268","V928F","Health","Z4101Z",5,2,7,5,7,4,4,138156,10,27,2,3,1
"1269","B895E","R&D","Z2464Y",1,2,2,3,2,3,3,55408,0,32,1,2,2
"1270","U981Y","Health","V7487V",1,1,3,3,2,2,3,90952,7,52,2,3,2
"1271","C682X","Finance","Y4468Y",5,1,7,6,7,2,2,53634,6,53,2,2,2
"1272","L783R","Finance","Y4468Y",7,5,7,7,7,7,7,102803,5,50,2,3,2
"1273","Z393S","Finance","X7645X",7,3,7,7,7,4,NA,58028,6,52,1,2,2
"1274","W465U","R&D","Z2464Y",7,5,7,7,7,7,NA,59331,2,36,1,2,2
"1275","B654E","Finance","X7645X",2,5,3,3,3,7,6,47069,3,45,1,1,2
"1276","D783D","Ethics","X8022Z",5,5,6,6,7,7,7,140155,3,28,2,3,2
"1277","Q111A","Finance","Y7685W",3,6,5,5,4,7,7,76720,10,40,2,1,2
"1278","C869F","Health","V7487V",7,5,7,7,7,6,7,47383,1,48,1,1,2
"1279","G491D","Health","V7487V",3,6,5,5,4,7,NA,48177,4,52,2,1,2
"1280","X528A","Finance","Y9641W",4,4,6,5,5,6,NA,125640,7,50,1,3,2
"1281","B595V","Finance","X7645X",3,3,5,5,4,5,5,48985,5,50,1,1,2
"1282","B123H","R&D","V4497X",5,6,6,7,7,7,7,55307,0,25,1,2,1
"1283","Z935K","Finance","Z7298V",3,3,4,6,5,5,5,77637,8,46,1,2,1
"1284","I936K","R&D","X8066X",3,7,5,5,5,7,7,92111,5,31,2,3,2
"1285","K786L","Finance","Y7685W",6,2,7,7,7,3,3,57262,6,32,2,2,2
"1286","O873G","R&D","Y3553W",3,4,4,5,4,5,6,166830,8,40,2,3,2
"1287","R897O","R&D","Y3553W",4,2,6,6,5,4,4,90985,5,40,2,3,2
"1288","V844B","R&D","X3607X",4,6,5,4,6,7,7,47801,4,30,1,1,2
"1289","C618S","Ethics","X8022Z",7,4,7,7,7,6,5,49629,3,27,2,1,2
"1290","Y551L","Finance","Z7298V",3,7,5,5,5,7,7,67685,1,54,2,3,2
"1291","N601L","Ethics","X8022Z",2,3,4,3,4,4,4,126139,5,35,2,3,2
"1292","H171P","R&D","Z2464Y",2,3,3,3,4,4,5,115859,6,48,2,3,1
"1293","R245S","R&D","V4497X",3,5,4,4,4,7,6,104067,7,44,2,3,2
"1294","A383I","R&D","Y3553W",4,3,5,5,5,4,5,49620,4,47,1,1,2
"1295","Y859P","Health","Z4101Z",2,4,4,4,3,5,7,123967,6,34,2,3,2
"1296","Q654J","R&D","X8066X",7,1,7,7,7,3,2,78466,8,39,2,2,2
"1297","D669L","Finance","Y7685W",2,5,3,3,4,7,6,71779,8,32,1,1,2
"1298","S965N","R&D","V4497X",4,3,4,5,5,5,5,171342,10,49,1,3,2
"1299","X421X","Ethics","W7742X",5,5,7,6,7,7,7,47523,6,26,2,1,1
"1300","D254I","Finance","X7645X",7,4,7,7,7,5,6,53846,2,48,1,2,2
"1301","M734P","R&D","X8066X",2,3,3,3,4,5,6,113946,0,41,2,3,2
"1302","I424A","Ethics","X8022Z",5,7,7,7,7,7,7,51603,4,38,1,1,2
"1303","E413J","Health","Z4101Z",7,5,7,7,7,7,7,58247,2,38,2,2,1
"1304","U254A","Finance","Y7685W",5,6,6,6,6,7,7,74809,3,32,2,3,2
"1305","A814N","R&D","Z2464Y",1,6,3,3,1,7,7,59231,1,38,1,2,2
"1306","G982R","R&D","Y3553W",6,7,7,7,7,7,7,141905,2,34,1,3,2
"1307","F810S","Health","V7487V",5,1,6,7,6,2,3,47879,4,53,1,1,2
"1308","G348J","R&D","Y3553W",7,3,7,7,7,5,4,118920,1,41,2,3,2
"1309","I590H","Ethics","W2205Z",3,1,5,4,4,3,3,144919,5,24,1,3,2
"1310","W415F","Finance","Y4468Y",4,7,5,4,5,7,7,73252,8,28,1,2,2
"1311","I416Q","R&D","X8066X",3,4,4,4,5,5,6,138641,8,31,1,3,2
"1312","T239N","Finance","X7645X",5,6,7,6,7,7,NA,111554,1,28,2,3,2
"1313","H598C","R&D","X3607X",3,4,4,4,5,6,6,148871,6,49,2,3,2
"1314","A474R","Finance","Y4468Y",2,4,3,4,3,5,5,151706,10,53,2,3,2
"1315","G911S","Health","W8102W",6,2,7,7,7,4,4,53702,4,31,2,2,2
"1316","G990Q","R&D","V4497X",2,7,3,4,4,7,7,50533,2,36,2,1,2
"1317","S916V","Finance","Y4468Y",6,5,7,7,7,6,7,52167,0,46,1,1,2
"1318","H560Y","Finance","Y7685W",4,7,6,6,5,7,7,59142,2,40,2,2,1
"1319","F937R","DSI","V8472W",7,1,7,7,7,2,3,53290,4,27,2,2,2
"1320","D819U","Ethics","X8022Z",2,5,3,4,4,6,NA,114793,5,26,1,3,2
"1321","M787N","Finance","Z7298V",1,7,2,2,2,7,7,70397,8,37,2,2,2
"1322","G747F","Health","Z4101Z",6,5,7,7,7,6,7,55055,5,43,2,2,1
"1323","O846O","Finance","X7645X",5,1,6,7,6,3,3,59187,5,24,1,2,2
"1324","N707P","R&D","X8066X",5,3,6,6,7,5,NA,99627,6,34,2,3,1
"1325","Z555O","Finance","Y9641W",2,4,3,4,3,5,5,72598,8,43,1,1,2
"1326","T642U","R&D","Y3553W",4,3,5,5,6,4,5,57474,0,26,2,2,2
"1327","W933X","R&D","V4497X",5,3,7,6,7,5,4,75737,10,22,2,1,2
"1328","B129X","R&D","X3607X",4,3,6,5,6,4,4,45481,5,41,1,1,2
"1329","C456V","R&D","Z2464Y",5,6,6,7,7,7,7,67188,10,31,1,1,1
"1330","C349Q","Finance","Y9641W",4,5,6,6,5,7,NA,56060,0,26,2,2,1
"1331","D258O","DSI","V8472W",6,1,7,7,7,2,2,57638,1,55,1,2,2
"1332","Q791M","R&D","X3607X",2,7,4,4,3,7,7,81186,3,53,2,3,2
"1333","C830O","R&D","Y3553W",7,7,7,7,7,7,7,59170,3,54,2,2,2
"1334","O767H","Finance","Y7685W",5,6,6,7,7,7,7,53083,1,43,1,1,1
"1335","T520R","Finance","Y7685W",5,3,6,6,6,5,NA,77364,9,25,1,2,2
"1336","M794R","Health","Z4101Z",1,4,2,2,2,5,5,53923,0,33,1,1,2
"1337","G826K","Finance","Y4468Y",4,4,5,6,6,5,5,131134,3,38,2,3,1
"1338","G192U","R&D","X8066X",7,4,7,7,7,6,6,73259,9,35,1,1,2
"1339","M374W","R&D","X3607X",5,7,6,7,7,7,7,141676,10,30,2,3,1
"1340","F566U","Finance","X7645X",1,7,2,2,3,7,7,52948,4,45,1,1,1
"1341","H404Q","Ethics","W2205Z",4,1,5,5,5,2,3,110132,5,42,2,3,2
"1342","A864B","Ethics","W2205Z",6,7,7,7,7,7,7,47627,7,24,1,1,2
"1343","H591N","Finance","Y9641W",4,7,6,6,5,7,7,82565,9,27,1,2,2
"1344","H632T","Health","W8102W",6,3,7,7,7,4,4,77734,8,41,1,1,2
"1345","N190Y","Finance","Y7685W",2,4,3,4,4,5,6,53259,2,23,1,1,2
"1346","I169K","R&D","Z2464Y",4,6,6,6,6,7,7,90988,9,39,2,3,2
"1347","Q622N","Finance","Y4468Y",4,2,6,6,6,3,3,63943,8,50,1,1,2
"1348","Z595B","Health","V7487V",5,1,6,7,6,4,3,54169,0,30,1,1,2
"1349","Y389E","Health","W8102W",4,5,6,5,5,7,6,139836,5,34,1,3,2
"1350","Q265T","Finance","Y7685W",5,2,6,6,6,4,4,72700,3,49,1,3,2
"1351","C418V","Ethics","W2205Z",1,7,2,3,2,7,7,47378,2,49,1,1,1
"1352","O673O","Health","W8102W",2,4,3,3,3,6,6,131572,9,23,2,3,2
"1353","I547V","R&D","X8066X",2,4,4,3,4,5,6,49062,1,46,2,1,2
"1354","E921L","R&D","X8066X",7,4,7,7,7,5,6,53970,5,36,2,2,1
"1355","K356H","R&D","Y3553W",6,5,7,7,7,6,7,69746,1,35,2,3,2
"1356","Z540R","Health","V7487V",2,2,3,3,4,4,3,140556,9,25,2,3,2
"1357","P842N","Finance","Y4468Y",1,7,3,3,2,7,NA,78870,3,53,1,3,1
"1358","O343O","R&D","Z2464Y",2,6,3,3,3,7,7,49721,6,36,2,1,2
"1359","O433A","Health","V7487V",2,1,4,3,4,2,2,49924,1,46,2,1,2
"1360","C422X","R&D","Z2464Y",6,1,7,7,7,2,3,71692,3,50,2,3,2
"1361","X155P","Ethics","W7742X",1,2,3,3,3,4,4,87531,5,28,2,3,2
"1362","H125L","R&D","Y3553W",4,1,5,5,6,3,2,75950,9,30,1,1,2
"1363","F827A","R&D","V4497X",1,4,3,2,3,5,6,66550,4,26,2,3,2
"1364","J945X","R&D","Y3553W",6,3,7,7,7,5,5,53572,5,51,2,2,2
"1365","Y554K","R&D","V4497X",2,2,3,3,4,4,3,135034,9,27,1,3,2
"1366","R435A","Finance","Y4468Y",4,1,5,5,5,3,3,51056,6,43,2,1,2
"1367","X983H","Health","Z4101Z",2,4,4,3,2,5,7,113976,3,46,2,3,1
"1368","H495O","Finance","X7645X",2,3,4,3,3,5,5,73070,10,31,2,2,1
"1369","T138O","R&D","Y3553W",1,6,3,2,2,7,7,49647,5,40,2,1,1
"1370","Y322Y","Finance","Y9641W",6,6,7,7,6,7,7,58678,5,36,2,2,2
"1371","P275V","Ethics","X8022Z",7,1,7,7,7,3,2,66316,10,34,1,1,2
"1372","Y454F","Health","V7487V",3,3,4,4,4,4,5,77565,5,42,2,3,2
"1373","Q126D","R&D","Y3553W",4,5,6,6,4,6,7,51451,4,55,2,1,2
"1374","T159D","R&D","X8066X",5,2,6,6,7,3,4,74675,1,42,2,3,2
"1375","P545T","R&D","V4497X",2,7,3,4,3,7,7,98794,5,44,2,3,2
"1376","N776A","Health","W8102W",2,3,3,3,3,5,5,54790,2,31,2,2,2
"1377","H690Z","R&D","X8066X",1,5,2,3,3,7,7,56960,2,23,1,2,2
"1378","Q503H","R&D","V4497X",6,1,7,7,7,3,2,48649,4,36,1,1,2
"1379","B162Y","Finance","X7645X",7,4,7,7,7,5,NA,54435,0,40,1,1,1
"1380","I450E","Ethics","X8022Z",6,3,7,7,6,5,5,57631,7,22,1,2,1
"1381","J768U","Finance","Z7298V",7,7,7,7,7,7,NA,48951,2,55,2,1,2
"1382","W491J","Health","Z4101Z",3,2,4,5,5,4,3,48847,7,26,2,1,2
"1383","S242X","R&D","V4497X",5,1,7,7,7,2,2,77964,9,34,2,2,1
"1384","S533V","Ethics","X8022Z",1,2,3,3,3,4,3,144927,0,32,2,3,2
